borough_pluto,block_pluto,lot_pluto,cd,ct2010,cb2010,schooldist,council,zipcode,firecomp,policeprct,healtharea,sanitboro,sanitdistrict,sanitsub,address_pluto,zonedist1,zonedist2,zonedist3,zonedist4,overlay1,overlay2,spdist1,spdist2,ltdheight,allzoning1,allzoning2,splitzone,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exemptland,exempttot,yearbuilt,builtcode,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,commfar,facilfar,borocode,bbl,condono,tract2010,xcoord,ycoord,zonemap,zmcode,sanborn,taxmap,edesignum,appbbl,appdate,plutomapid,version,borough_finance,neighborhood,building class category,tax class at present,block_finance,lot_finance,ease-ment,building class at present,address_finance,apartment number,zip code,residential units,commercial units,total units,land square feet,gross square feet,year built,tax class at time of sale,building class at time of sale,sale price,sale date,price per sqft,bbl_pluto,unit_bbl
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,3832,26, ,B1,2338 WATERBURY AVENUE                    ,            ,10462,2,0,2,2026,2565,1950,1,B1,0,2010-07-07,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,3845,40, ,B3,2413 HALSEY                              ,            ,10461,2,0,2,5000,1920,1915,1,B3,0,2010-03-30,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,3965,1, ,B1,1412 DORIS STREET                        ,            ,10462,2,0,2,2375,3230,1920,1,B1,265000,2010-10-26,82.04334365325077,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,3969,41, ,B2,1437 PARKER STREET                       ,            ,10462,2,0,2,3125,2280,1910,1,B2,490000,2010-06-30,156.8,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,3969,41, ,B2,1437 PARKER STREET                       ,            ,10462,2,0,2,3125,2280,1910,1,B2,0,2010-02-08,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,3969,41, ,B2,1437 PARKER STREET                       ,            ,10462,2,0,2,3125,2280,1910,1,B2,270000,2010-01-25,86.4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,3969,52, ,B2,1415 PARKER STREET                       ,            ,10462,2,0,2,2375,3154,1915,1,B2,330000,2010-12-30,104.6290424857324,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,3970,22, ,B2,2352 LYON AVENUE                         ,            ,10462,2,0,2,2000,2608,1901,1,B2,10,2010-05-18,0.003834355828220859,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,3970,33, ,B2,1433 ZEREGA AVENUE                       ,            ,10462,2,0,2,2500,2238,1901,1,B2,275500,2010-12-13,110.2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,3971,59, ,B2,1565 PARKER STREET                       ,            ,10462,2,0,2,2185,1854,1920,1,B2,182000,2010-07-21,83.29519450800915,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,3980,38, ,S2,2521 WESTCHESTER AVENUE                  ,            ,10461,2,1,3,11170,4275,1959,1,S2,10,2010-04-21,0.0008952551477170994,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,3990,34, ,B1,1634 GLOVER STREET                       ,            ,10462,2,0,2,2059,2887,1960,1,B1,485000,2010-05-25,167.99445791479044,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,3993,22, ,B1,2428 MACLAY AVENUE                       ,            ,10461,2,0,2,2013,3174,1901,1,B1,484000,2010-02-17,152.48897290485192,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,3995,17, ,B3,2422 BUCK STREET                         ,            ,10461,2,0,2,2993,3960,1920,1,B3,534800,2010-01-15,135.05050505050505,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,3995,28, ,B1,2442 BUCK STREET                         ,            ,10461,2,0,2,1862,2800,1962,1,B1,375000,2010-01-13,133.92857142857142,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,3996,54, ,B1,2431 BUCK STREET                         ,            ,10461,2,0,2,1560,1600,1920,1,B1,380000,2010-04-14,237.5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,3996,56, ,B1,2423 BUCK STREET                         ,            ,10461,2,0,2,1570,1600,1920,1,B1,400000,2010-01-29,250.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,4000,15, ,B1,1638 SAINT PETERS AVENUE                 ,            ,10461,2,0,2,2510,3260,1910,1,B1,435000,2010-09-15,133.43558282208588,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,4002,36, ,B9,2553 MACLAY AVENUE                       ,            ,10461,2,0,2,1780,3174,1965,1,B9,465000,2010-11-03,146.50283553875235,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,4062,4, ,B9,2453 POPLAR STREET                       ,            ,10461,2,0,2,4993,4700,1920,1,B9,403000,2010-06-24,80.71299819747647,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,4067,35, ,B2,1515 HONE AVENUE                         ,            ,10461,2,0,2,5000,2716,1910,1,B2,423000,2010-08-09,84.6,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,4067,35, ,B2,1515 HONE AVENUE                         ,            ,10461,2,0,2,5000,2716,1910,1,B2,355000,2010-08-03,71.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,4068,3, ,B2,1516 HONE AVENUE                         ,            ,10461,2,0,2,2400,2210,1905,1,B2,266000,2010-05-27,110.83333333333333,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,4078,108, ,B1,1526 LURTING AVENUE                      ,            ,10461,2,0,2,2800,3120,1925,1,B1,0,2010-10-25,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,4141,2, ,B1,1452 BLONDELL AVENUE                     ,            ,10461,2,0,2,2500,1860,1920,1,B1,0,2010-12-03,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,02  TWO FAMILY HOMES                        ,1,4226,161, ,B1,2051 MAYFLOWER AVENUE                    ,            ,10461,2,0,2,2668,2446,1950,1,B1,385000,2010-09-13,144.30284857571215,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,03  THREE FAMILY HOMES                      ,1,3811,17, ,C0,2134 GLEASON AVENUE                      ,            ,10462,3,0,3,2351,3312,1920,1,C0,490000,2010-12-16,147.94685990338164,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,03  THREE FAMILY HOMES                      ,1,3812,7, ,C0,1212 OLMSTEAD AVENUE                     ,            ,10462,3,0,3,2292,3438,1920,1,C0,0,2010-10-26,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,03  THREE FAMILY HOMES                      ,1,3821,22, ,C0,2228 ELLIS AVENUE                        ,            ,10462,3,0,3,2577,4084,2008,1,C0,700000,2010-06-10,171.40058765915768,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,03  THREE FAMILY HOMES                      ,1,3821,23, ,C0,2230 ELLIS AVENUE                        ,            ,10462,3,0,3,2577,4084,2009,1,C0,700000,2010-06-24,171.40058765915768,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,03  THREE FAMILY HOMES                      ,1,3828,3, ,C0,1136 HAVEMEYER AVENUE                    ,            ,10462,3,0,3,2258,2944,1960,1,C0,0,2010-11-11,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,03  THREE FAMILY HOMES                      ,1,3828,3, ,C0,1136 HAVEMEYER AVENUE                    ,            ,10462,3,0,3,2258,2944,1960,1,C0,0,2010-11-11,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,03  THREE FAMILY HOMES                      ,1,3830,1, ,C0,1200 HAVEMEYER AVENUE                    ,            ,10462,3,0,3,4805,3350,1901,1,C0,0,2010-11-30,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,03  THREE FAMILY HOMES                      ,1,3830,1, ,C0,1200 HAVEMEYER AVENUE                    ,            ,10462,3,0,3,4805,3350,1901,1,C0,0,2010-11-30,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,03  THREE FAMILY HOMES                      ,1,3830,70, ,C0,2343 GLEASON AVENUE                      ,            ,10462,3,0,3,2575,2448,1901,1,C0,491500,2010-11-10,190.873786407767,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,03  THREE FAMILY HOMES                      ,1,3845,18, ,C0,2418 BUTLER PLACE                        ,            ,10461,3,0,3,5000,2604,1915,1,C0,0,2010-02-05,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,03  THREE FAMILY HOMES                      ,1,3846,27, ,C0,2419 BUTLER PLACE                        ,            ,10461,3,0,3,2500,2310,1910,1,C0,487000,2010-03-23,194.8,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,03  THREE FAMILY HOMES                      ,1,3971,134, ,C0,1527 PARKER STREET                       ,            ,10462,3,0,3,3125,5338,2005,1,C0,0,2010-03-18,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,03  THREE FAMILY HOMES                      ,1,3977,11, ,C0,2402 GLEBE AVENUE                        ,            ,10461,3,0,3,2369,2898,1920,1,C0,465000,2010-11-12,160.45548654244305,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,03  THREE FAMILY HOMES                      ,1,3978,1, ,C0,1500 ROWLAND STREET                      ,            ,10461,3,0,3,2138,2790,1952,1,C0,0,2010-05-17,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,03  THREE FAMILY HOMES                      ,1,3990,13, ,C0,2314 STEARNS STREET                      ,            ,10462,3,0,3,1950,3240,2006,1,C0,713889,2010-06-28,220.3361111111111,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,03  THREE FAMILY HOMES                      ,1,3990,45, ,C0,1662 CASTLE HILL AVENUE                  ,            ,10462,3,0,3,1477,3240,1901,1,C0,570000,2010-07-02,175.92592592592592,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,03  THREE FAMILY HOMES                      ,1,3991,27, ,C0,1658 PARKER STREET                       ,            ,10462,3,0,3,2375,3150,1920,1,C0,0,2010-06-12,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,03  THREE FAMILY HOMES                      ,1,3992,26, ,C0,2440 DORSEY                              ,            ,10461,3,0,3,2331,3487,1920,1,C0,1,2010-01-07,0.00028677946659019213,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,03  THREE FAMILY HOMES                      ,1,3992,28, ,C0,2444 DORSEY STREET                       ,            ,10461,3,0,3,2718,2547,1910,1,C0,593640,2010-09-13,218.41059602649005,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,03  THREE FAMILY HOMES                      ,1,4000,37, ,C0,2521 ST RAYMOND'S AVENUE                 ,            ,10461,3,0,3,2437,2880,1920,1,C0,0,2010-01-15,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,03  THREE FAMILY HOMES                      ,1,4000,38, ,C0,2519 ST RAYMOND AVENUE                   ,            ,10461,3,0,3,2286,2514,1910,1,C0,0,2010-04-12,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,03  THREE FAMILY HOMES                      ,1,4001,9, ,C0,1714 ST. PETERS AVENUE                   ,            ,10461,3,0,3,3675,3267,1920,1,C0,315000,2010-08-10,85.71428571428571,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,05  TAX CLASS 1 VACANT LAND                 ,1B,3997,15, ,V0,LYVERE STREET                            ,            ,10461,0,0,0,2613,0,0,1,V0,60000,2010-11-22,22.962112514351322,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,05  TAX CLASS 1 VACANT LAND                 ,2,3997,23, ,C1,2430 LYVERE STREET                       ,            ,10461,13,0,13,5087,5600,2010,1,V0,0,2010-06-02,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,06  TAX CLASS 1 - OTHER                     ,1,3990,44, ,G0,1660 CASTLE HILL AVENUE                  ,            ,10462,0,0,0,1616,0,1931,1,G0,0,2010-07-02,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,06  TAX CLASS 1 - OTHER                     ,1,4062,6, ,G0,POPLAR STREET                            ,            ,10461,0,0,0,4004,0,0,1,G0,0,2010-06-24,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,07  RENTALS - WALKUP APARTMENTS             ,2A,3814,78, ,C2,2123 NEWBOLD AVENUE                      ,            ,10462,5,0,5,5454,2880,1967,2,C2,0,2010-03-05,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,07  RENTALS - WALKUP APARTMENTS             ,2,3973,5, ,C7,1412 ZEREGA AVENUE                       ,            ,10462,52,7,59,12500,49530,1926,2,C7,4130000,2010-08-09,83.38380779325661,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,07  RENTALS - WALKUP APARTMENTS             ,2,3996,38, ,C1,2450 FULLER STREET                       ,            ,10461,15,0,15,3245,13680,1927,2,C1,1120000,2010-03-15,81.87134502923976,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,09  COOPS - WALKUP APARTMENTS               ,2,3987,58, ,C6,"1506 OVERING STREET, 5B                  ",            ,10461,0,0,0,0,0,1926,2,C6,79000,2010-05-19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,14  RENTALS - 4-10 UNIT                     ,2B,3846,16, ,S9,1373 HERSCHELL STREET                    ,            ,10461,6,2,8,1922,7309,2008,2,S9,0,2010-12-20,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,14  RENTALS - 4-10 UNIT                     ,2B,3846,17, ,S9,1371 HERSCHELL STREET                    ,            ,10461,6,2,8,2396,7727,2008,2,S9,0,2010-12-20,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,14  RENTALS - 4-10 UNIT                     ,2A,3990,40, ,S4,1654 CASTLE HILL AVENUE                  ,            ,10462,4,1,5,2429,5868,1926,2,S4,400000,2010-06-18,68.1663258350375,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,14  RENTALS - 4-10 UNIT                     ,2A,3997,45, ,S3,2454 EAST TREMONT AVE                    ,            ,10461,3,1,4,2340,2310,1931,2,S3,305475,2010-11-22,130.5448717948718,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,21  OFFICE BUILDINGS                        ,4,4070,162, ,O5,1535 WILLIAMSBRIDGE ROAD                 ,            ,10461,0,1,1,21110,21000,1999,4,O5,0,2010-03-17,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,21  OFFICE BUILDINGS                        ,4,4070,166, ,O5,1529 WILLIAMSBRIDGE ROAD                 ,            ,10461,0,1,1,8394,11300,1999,4,O5,2160000,2010-03-17,191.1504424778761,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,22  STORE BUILDINGS                         ,4,3827,215, ,K4,1118 HAVEMEYER AVENUE                    ,            ,10462,1,2,3,18425,8115,1900,4,K4,0,2010-01-19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,22  STORE BUILDINGS                         ,4,3984,26, ,K2,38 WESTCHESTER SQUARE                    ,            ,10461,0,4,4,2429,4858,1937,4,K2,0,2010-11-01,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,22  STORE BUILDINGS                         ,4,3988,37, ,K1,2724 EAST TREMONT AVENUE                 ,            ,10461,0,7,7,15000,14911,1950,4,K1,0,2010-09-24,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,27  FACTORIES                               ,4,3858,31, ,F4,1408 SEABURY AVENUE                      ,            ,10461,0,1,1,10772,10000,1954,4,F4,1050000,2010-10-08,97.47493501670999,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,27  FACTORIES                               ,4,4071,12, ,F4,1315 BLONDELL AVE                        ,            ,10461,0,1,1,3104,2000,1934,4,F4,0,2010-01-08,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,29  COMMERCIAL GARAGES                      ,4,3991,45, ,G9,1749 ZEREGA AVENUE                       ,            ,10462,0,1,1,4223,1192,1927,4,G9,585000,2010-09-23,138.52711342647407,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,29  COMMERCIAL GARAGES                      ,4,4077,43, ,G9,1479 WILLIAMSBRIDGE ROAD                 ,            ,10461,0,1,1,10633,10633,1931,4,G9,1900000,2010-11-30,178.68898711558356,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,29  COMMERCIAL GARAGES                      ,4,4080,19, ,E9,1455-1461 BLONDELL AVENUE                ,            ,10461,0,3,3,9750,9750,1930,4,G9,0,2010-10-26,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WESTCHESTER              ,31  COMMERCIAL VACANT LAND                  ,4,3969,7, ,V1,WESTCHESTER AVENUE                       ,            ,10462,0,0,0,750,0,0,4,V1,0,2010-12-30,,,
